,0
2012-11-05,0.8493313356409813
2012-11-06,0.8487362019142217
2012-11-07,0.8231827533176823
2012-11-08,0.8439280831218925
2012-11-09,0.8337012390709981
2012-11-12,0.8394814689529511
2012-11-13,0.8442046831120106
2012-11-14,0.8014236631218091
2012-11-15,0.7958805987730168
2012-11-16,0.7813800328466389
2012-11-19,0.7821093663904493
2012-11-20,0.8183662619850287
2012-11-21,0.7978634271454597
2012-11-22,0.7941243404146111
2012-11-23,0.7994205602038321
2012-11-26,0.7904777893546667
2012-11-27,0.7935991938628553
2012-11-28,0.7976775834167545
2012-11-29,0.7784018110285048
2012-11-30,
2012-12-03,
2012-12-04,
2012-12-05,
2012-12-06,0.7272335356778771
2012-12-07,0.7265590257841839
2012-12-10,0.7182518102251528
2012-12-11,0.7049950039029795
2012-12-12,0.6939661940493367
2012-12-13,0.6827388009958517
2012-12-14,0.6815957014660723
2012-12-17,0.6834519428004429
2012-12-18,0.6858413981286413
2012-12-19,0.677029859606457
2012-12-20,0.6779822989200042
2012-12-21,0.6437955044609383
2012-12-27,0.6411814157575816
2012-12-28,0.6334791710656738
2013-01-02,0.6111460222476881
2013-01-03,0.63725684246426
2013-01-04,0.6532625708235186
2013-01-07,0.644063566443015
2013-01-08,0.6224101245493581
2013-01-09,0.6094474384614018
2013-01-10,0.5898856687390884
2013-01-11,0.6022398452314583
2013-01-14,0.5917901540701805
2013-01-15,0.5901934335027644
2013-01-16,0.5824774558271202
2013-01-17,0.581049768133357
2013-01-18,0.5870401335677966
2013-01-21,0.5864784605727902
2013-01-22,0.582113274083682
2013-01-23,0.549185461625114
2013-01-24,0.5479563111725498
2013-01-25,0.5518826435026927
2013-01-28,0.5544590682585369
2013-01-29,0.5619080140616749
2013-01-30,0.5505656248946773
2013-01-31,0.5449238611703218
2013-02-01,0.5270791373148115
2013-02-04,0.5531983536769591
2013-02-05,0.6094427976066292
2013-02-06,0.620814900243868
2013-02-07,0.6120319881321891
2013-02-08,0.6152092907422758
2013-02-11,0.6190415371207199
2013-02-12,0.608144878336902
2013-02-13,0.6200359280539334
2013-02-14,0.6111578695949202
2013-02-15,0.6150625031360732
2013-02-18,0.5980910855358511
2013-02-19,0.5188888431024885
2013-02-20,0.5349562352607236
2013-02-21,0.5407074697332741
2013-02-22,0.5783482490648701
2013-02-25,0.5524215909123639
2013-02-26,0.5596929135099759
2013-02-27,0.5940994637051982
2013-02-28,0.6061619753818395
2013-03-01,0.6003815076440302
2013-03-04,0.5891650864768324
2013-03-05,0.5877099312110587
2013-03-06,0.6196241002575542
2013-03-07,0.6177065568456829
2013-03-08,0.6121370592192236
2013-03-11,0.6133611571646178
2013-03-12,0.6044174417911137
2013-03-13,0.6098116373001862
2013-03-14,0.6070114362064098
2013-03-15,0.6130656798425097
2013-03-18,0.6208446693155024
2013-03-19,0.6124475535402613
2013-03-20,0.608042608866667
2013-03-21,0.6073919059036995
2013-03-22,0.5940141282511849
2013-03-25,0.5999620979469447
2013-03-26,0.5968158946547724
2013-03-27,0.5873879336144874
2013-03-28,0.568023699852312
2013-04-02,0.5613700078137351
2013-04-03,0.5766764052842601
2013-04-04,0.5712297047402913
2013-04-05,0.580989259314366
2013-04-08,0.6312387908263671
2013-04-09,0.6209065739160996
2013-04-10,0.6304332041868459
2013-04-11,0.6568212778242987
2013-04-12,0.6741882550084338
2013-04-15,0.686955889189747
2013-04-16,0.6882650148304873
2013-04-17,0.6850346256339439
2013-04-18,0.7246552248118617
2013-04-19,0.7206794305284996
2013-04-22,0.7049561222353558
2013-04-23,0.7066896951915946
2013-04-24,0.7406392265070643
2013-04-25,0.7375733173021971
2013-04-26,0.7481276502971949
2013-04-29,0.7219602752836349
2013-04-30,0.7397962201968906
2013-05-02,0.722473084297439
2013-05-03,0.6559283296160948
2013-05-06,0.6777296171423244
2013-05-07,0.6607073564043211
2013-05-08,0.6662123821913462
2013-05-09,0.6519574297298487
2013-05-10,0.6575741713216934
2013-05-13,0.6560676424385987
2013-05-14,0.656550254665078
2013-05-15,0.6487852182047975
2013-05-16,0.653903996378423
2013-05-17,0.6417627421670911
2013-05-20,0.6339626964867145
2013-05-21,0.6330370829579708
2013-05-22,0.5969808427439052
2013-05-23,0.6031404837472863
2013-05-24,0.6189514650089927
2013-05-27,0.5818597950576071
2013-05-28,0.5769958155591146
2013-05-29,0.580785073496745
2013-05-30,0.6047541313723819
2013-05-31,0.6036231341682645
2013-06-03,
2013-06-04,
2013-06-05,
2013-06-06,0.6060730490002465
2013-06-07,0.6142303757203244
2013-06-10,0.6229463327395589
2013-06-11,0.6281310419640844
2013-06-12,0.6319117377262928
2013-06-13,0.6345535389917409
2013-06-14,0.6347856737472536
2013-06-17,0.6411985196424648
2013-06-18,0.6511638727002013
2013-06-19,0.6539379795765664
2013-06-20,0.6608189420068705
2013-06-21,0.7246375008106483
2013-06-24,0.7293775371664524
2013-06-25,0.7355658033196163
2013-06-26,0.7582121513724778
2013-06-27,0.7549433317387696
2013-06-28,0.756246015863964
2013-07-01,0.7612176660778034
2013-07-02,0.7360225241534515
2013-07-03,0.7482261845788309
2013-07-04,0.7549673194162396
2013-07-05,0.7803314157980281
2013-07-08,0.8115315949267063
2013-07-09,0.8046103222595852
2013-07-10,0.8186333286445209
2013-07-11,0.8272832685289677
2013-07-12,0.8035887688733139
2013-07-15,0.803982285938514
2013-07-16,0.8081663476102273
2013-07-17,0.8115665708857867
2013-07-18,0.783200760872807
2013-07-19,0.7769400704525248
2013-07-22,0.7714796549665508
2013-07-23,0.7682227147685003
2013-07-24,0.7598569760219435
2013-07-25,0.7643625681313548
2013-07-26,0.756221417455228
2013-07-29,0.7498956807015945
2013-07-30,0.7503842274308549
2013-07-31,0.7649997799550377
2013-08-01,0.7321075762276632
2013-08-02,0.7309441157010257
2013-08-05,0.7315312503021044
2013-08-06,0.7293300084736771
2013-08-07,0.7319526808022795
2013-08-08,0.7218381083377345
2013-08-09,0.7124426332567375
2013-08-12,0.7268670213297564
2013-08-13,0.7320457546593138
2013-08-14,0.7356365603416241
2013-08-15,0.7332890046159829
2013-08-16,0.716015381645543
2013-08-19,0.7110942046974331
2013-08-20,0.6996543617920234
2013-08-21,0.7007816028886731
2013-08-22,0.6847511349005867
2013-08-23,0.6950535541475348
2013-08-26,0.6971842856652797
2013-08-27,0.7038483018685261
2013-08-28,0.73983586215847
2013-08-29,
2013-08-30,
2013-09-02,
2013-09-03,
2013-09-04,
2013-09-05,0.7809338138667357
2013-09-06,0.7598654192836832
2013-09-09,0.7544187824134049
2013-09-10,0.7426821911100995
2013-09-11,0.7631556008670021
2013-09-12,0.7593584002755656
2013-09-13,0.6816197087196411
2013-09-16,0.6700968823477416
2013-09-17,0.6584960001489841
2013-09-18,0.6342035908190786
2013-09-19,0.6204880994677906
2013-09-20,0.6258800802463224
2013-09-23,0.6281445825933957
2013-09-24,0.6289042590033452
2013-09-25,0.6231725533630417
2013-09-26,0.6116789862622568
2013-09-27,0.5914422822058845
2013-09-30,0.5452067793488395
2013-10-01,0.5332563078374972
2013-10-02,0.5169615747811919
2013-10-04,0.5091032665688551
2013-10-07,0.5010727258313532
2013-10-08,0.4902034678358892
2013-10-09,0.49259817885846
2013-10-10,0.48682358072171483
2013-10-11,0.5174384768494017
2013-10-14,0.5233068684114848
2013-10-15,0.5240217837146354
2013-10-16,0.5249157716704486
2013-10-17,0.5271726026397768
2013-10-18,0.5275890196690363
2013-10-21,0.5754080546416735
2013-10-22,0.5700718760611372
2013-10-23,0.5654462105505209
2013-10-24,0.5741410926129441
2013-10-25,0.5918219116686647
2013-10-28,0.5805661279174194
2013-10-29,0.5850633410756381
2013-10-30,0.5808523966480678
2013-10-31,0.5673690585512499
2013-11-01,0.567590529224599
2013-11-04,0.5861809254297842
2013-11-05,0.580461627495051
2013-11-06,0.5924953061820473
2013-11-07,0.5924116843389123
2013-11-08,0.560162055680734
2013-11-11,0.5524549953674401
2013-11-12,0.5458660629318653
2013-11-13,0.5392727284658342
2013-11-14,0.5256018204462198
2013-11-15,0.5269621154457209
2013-11-18,0.5234495557554713
2013-11-19,0.5165091944395321
2013-11-20,0.5178331545981358
2013-11-21,0.4683039693935567
2013-11-22,0.44576625961470084
2013-11-25,0.44975426652948636
2013-11-26,0.4320390318699235
2013-11-27,0.4119690974360495
2013-11-28,0.4048681012029771
2013-11-29,
2013-12-02,
2013-12-03,
2013-12-04,
2013-12-05,0.435569083071372
2013-12-06,0.42364054378080807
2013-12-09,0.42238978737960925
2013-12-10,0.42759232441568107
2013-12-11,0.43043477630973237
2013-12-12,0.43548967156048973
2013-12-13,0.4414305686894262
2013-12-16,0.44039997520746654
2013-12-17,0.47896479821937926
2013-12-18,0.49654618734969214
2013-12-19,0.4994066047770729
2013-12-20,0.5105928466683123
2013-12-23,0.5156823746264874
2013-12-27,0.5218190214909744
2013-12-30,0.525525950001995
2014-01-02,0.5321327893532162
2014-01-03,0.5534637265099087
2014-01-06,0.5612361728301807
2014-01-07,0.5611721199304671
2014-01-08,0.5560985745261072
2014-01-09,0.5454516416460093
2014-01-10,0.5149909256766548
2014-01-13,0.5082704067577433
2014-01-14,0.5025233945011393
2014-01-15,0.5077500939180692
2014-01-16,0.5203721328800851
2014-01-17,0.5211704936097465
2014-01-20,0.5238702789620457
2014-01-21,0.5151440186256186
2014-01-22,0.5101055988510883
2014-01-23,0.5002022646813062
2014-01-24,0.5114265281408144
2014-01-27,0.5850078379419157
2014-01-28,0.5888078764494942
2014-01-29,0.5827429870255021
2014-01-30,0.5958567922212548
2014-01-31,0.5801730397370292
2014-02-03,0.5892479418010689
2014-02-04,0.5989871935215684
2014-02-05,0.6014689332660901
2014-02-06,0.6058321930790455
2014-02-07,0.6541069970582696
2014-02-10,0.6550191272073251
2014-02-11,0.658193772684996
2014-02-12,0.7079305894722446
2014-02-13,0.7010861064204661
2014-02-14,0.6960775622986451
2014-02-17,0.7044567361325385
2014-02-18,0.717995440523111
2014-02-19,0.7168356188265842
2014-02-20,0.7147324071299422
2014-02-21,0.7151640665003873
2014-02-24,0.7160706743566019
2014-02-25,0.676490001782861
2014-02-26,0.6793791770798195
2014-02-27,0.676454747120808
2014-02-28,0.6822311861154658
2014-03-03,0.6835299528271115
2014-03-04,0.7704242581897491
2014-03-05,0.7760327338576353
2014-03-06,0.7871625066066056
2014-03-07,0.7681135169849087
2014-03-10,0.7841590209007483
2014-03-11,0.7946298932945913
2014-03-12,0.779331268987941
2014-03-13,0.7786817684907219
2014-03-14,0.7911925253753448
2014-03-17,0.789450725503545
2014-03-18,0.7741191311881145
2014-03-19,0.784117151291505
2014-03-20,0.7418364106346188
2014-03-21,0.7193930507934857
2014-03-24,0.7068763728781089
2014-03-25,0.7158346579444173
2014-03-26,0.732600662203665
2014-03-27,0.7429676204662471
2014-03-28,0.7271402737256505
2014-03-31,0.7330464620126403
2014-04-01,0.7367530375332805
2014-04-02,0.7529476080956795
2014-04-03,0.7603873811077845
2014-04-04,0.7655925485950867
2014-04-07,0.7601851501037611
2014-04-08,0.7824899011224073
2014-04-09,0.7740472717580642
2014-04-10,0.7630961494224555
2014-04-11,0.7702288900504488
2014-04-14,0.7786711803179268
2014-04-15,0.8022169961780042
2014-04-16,0.8257025461599546
2014-04-17,0.8454650964517804
2014-04-22,0.8435370321527369
2014-04-23,0.8346271500096428
2014-04-24,0.8631928628345189
2014-04-25,0.8721901209675137
2014-04-28,0.8910326077579572
2014-04-29,0.885294962687088
2014-04-30,0.9079007854980589
2014-05-02,0.905490959773607
2014-05-05,0.9086571455727548
2014-05-06,0.9098088070289932
2014-05-07,0.8807830889741497
2014-05-08,0.8779658764794567
2014-05-09,0.8732070122441284
2014-05-12,0.8529741589401378
2014-05-13,0.8608523439199424
2014-05-14,0.8483177862241995
2014-05-15,0.8459611111978262
2014-05-16,0.8393494984732486
2014-05-19,0.8395051321261432
2014-05-20,0.82483952780889
2014-05-21,0.8347575258970471
2014-05-22,0.8307990706915707
2014-05-23,0.8538068804119181
2014-05-26,0.860714086052724
2014-05-27,0.8875965929516545
2014-05-28,0.8974428903439027
2014-05-29,0.8896456956062225
2014-05-30,0.8017796611273832
2014-06-02,0.7658538564589221
2014-06-03,
2014-06-04,
2014-06-05,0.7301619275677396
2014-06-06,0.7060175948495219
2014-06-09,0.7036221341591241
2014-06-10,0.6947175011556478
2014-06-11,0.6602004302994364
2014-06-12,0.6742561341878958
2014-06-13,0.6586520777158035
2014-06-16,0.6567518758255158
2014-06-17,0.6763148869662917
2014-06-18,0.6847635153856542
2014-06-19,0.6887141622255005
2014-06-20,0.6662851643695553
2014-06-23,0.6276281107408103
2014-06-24,0.6310753516426656
2014-06-25,0.6212282882531331
2014-06-26,0.6168512193201219
2014-06-27,0.6117077513467406
2014-06-30,0.6053132538750179
2014-07-01,0.6085017494976186
2014-07-02,0.6193154808500545
2014-07-03,0.6317545405050636
2014-07-04,0.6029342993488092
2014-07-07,0.6110687680763511
2014-07-08,0.6359233874998325
2014-07-09,0.6582326576657282
2014-07-10,0.6281398163595202
2014-07-11,0.6494459411778146
2014-07-14,0.6035673451797681
2014-07-15,0.5905212707984495
2014-07-16,0.5957825527805845
2014-07-17,0.579804639763021
2014-07-18,0.5793485949069729
2014-07-21,0.570318475167287
2014-07-22,0.555660650018744
2014-07-23,0.5909806804265976
2014-07-24,0.577351819615166
2014-07-25,0.5721444272228846
2014-07-28,0.6110111698444625
2014-07-29,0.5995300558544361
2014-07-30,0.6147817629478899
2014-07-31,0.6170367149864655
2014-08-01,0.6443669200911183
2014-08-04,0.6834664317247621
2014-08-05,0.6775148746836737
2014-08-06,0.6899184239361069
2014-08-07,0.681051057040263
2014-08-08,0.6855676986454141
2014-08-11,0.6985346967112466
2014-08-12,0.7448828268072223
2014-08-13,0.7523123498071718
2014-08-14,0.7644075979907694
2014-08-15,0.765565487566783
2014-08-18,0.777360448725745
2014-08-19,0.792581619774838
2014-08-20,0.7934697142543568
2014-08-21,0.7899891780494238
2014-08-22,0.7979602300989864
2014-08-25,0.7950561244555445
2014-08-26,0.8210261256096452
2014-08-27,0.8293453827305293
2014-08-28,
2014-08-29,
2014-09-01,
2014-09-02,
2014-09-03,
2014-09-04,
2014-09-05,0.8829141317336513
2014-09-08,0.8839206257190723
2014-09-09,0.8873687489228506
2014-09-10,0.8741594394014163
2014-09-11,0.8699757294957957
2014-09-12,0.8659167512449081
2014-09-15,0.873901141207474
2014-09-16,0.8777078312666113
2014-09-17,0.893794075433387
2014-09-18,0.887869496486814
2014-09-19,0.8754403686910408
2014-09-22,0.8548410884413562
2014-09-23,0.8434964564977319
2014-09-24,0.8615787129479802
2014-09-25,0.8729609227598492
2014-09-26,0.8747744211079065
2014-09-29,0.8353867249572877
2014-09-30,0.8355847491649671
2014-10-01,0.8330045967996311
2014-10-02,0.8365066516666942
2014-10-06,0.8481933630757451
2014-10-07,0.8459017203518574
2014-10-08,0.842193870562842
2014-10-09,0.8272714446633694
2014-10-10,0.8068714883483118
2014-10-13,0.8367377717296275
2014-10-14,0.818806460206765
2014-10-15,0.8124866738330875
2014-10-16,0.846841069150783
2014-10-17,0.8284601106281431
2014-10-20,0.9123846919248957
2014-10-21,0.9023357522814118
2014-10-22,0.9367590442138809
2014-10-23,0.9343468047710948
2014-10-24,0.9459113181512645
2014-10-27,0.9234325108918838
2014-10-28,0.9062207637573494
2014-10-29,0.9235898572773749
2014-10-30,0.9252363237684609
2014-10-31,0.9273449256047701
2014-11-03,0.9506192569907255
2014-11-04,0.9612735797048921
2014-11-05,0.9409327067697134
2014-11-06,0.9665690325255966
2014-11-07,0.9538842434666626
2014-11-10,0.9487060449155506
2014-11-11,0.9380769790532044
2014-11-12,0.9018657757736488
2014-11-13,0.9069020432298007
2014-11-14,0.9081380784223105
2014-11-17,0.9053532742424212
2014-11-18,0.9074056426128312
2014-11-19,0.9078628952913934
2014-11-20,0.9109278415308928
2014-11-21,0.9015942181453145
2014-11-24,0.9194150652184689
2014-11-25,0.9084179076821428
2014-11-26,0.9019687945938042
2014-11-27,0.9019091371654426
2014-11-28,0.8874716221885647
2014-12-01,
2014-12-02,
2014-12-03,
2014-12-04,0.8450792239251749
2014-12-05,0.8460415475519373
2014-12-08,0.8734210215136912
2014-12-09,0.8731372064762078
2014-12-10,0.8969858841296581
2014-12-11,0.8832965832098942
2014-12-12,0.8791228390284374
2014-12-15,0.9460375757645382
2014-12-16,1.012775662208211
2014-12-17,1.035943627399509
2014-12-18,1.0226798433435846
2014-12-19,1.0633019090752491
2014-12-22,1.0435866612074411
2014-12-23,1.0747538603267395
2014-12-29,1.0765546587235424
2014-12-30,1.0824236557858522
2015-01-02,1.0980462771110753
2015-01-05,1.075524317487796
2015-01-06,1.1278963604151016
2015-01-07,1.129747159003758
2015-01-08,1.1367290723489283
2015-01-09,1.1835753587154083
2015-01-12,1.1791270102250857
2015-01-13,1.1765525078085233
2015-01-14,1.1605019167293391
2015-01-15,1.121217069873472
2015-01-16,1.1460979635314852
2015-01-19,1.088068911008174
2015-01-20,1.0834043553272887
2015-01-21,1.0569252183164892
2015-01-22,1.0436772488634631
2015-01-23,1.036986153240747
2015-01-26,1.0593293394599486
2015-01-27,1.0497131554622785
2015-01-28,1.0371512281715547
2015-01-29,1.0314635010127442
2015-01-30,1.0361906760408772
2015-02-02,1.0036730991777525
2015-02-03,1.001054172762186
2015-02-04,0.9847284578162736
2015-02-05,0.9740135070951776
2015-02-06,0.9893086540558006
2015-02-09,1.0377708407841904
2015-02-10,1.04820925979574
2015-02-11,1.0606772844385888
2015-02-12,1.0433691533955838
2015-02-13,1.0440923448418649
2015-02-16,1.0354509294034615
2015-02-17,1.0385665026337485
2015-02-18,1.0366299145517888
2015-02-19,1.0319209076553209
2015-02-20,1.030610039370842
2015-02-23,1.0072727534237587
2015-02-24,1.0094439624141849
2015-02-25,1.0096056138161598
2015-02-26,1.00303939333952
2015-02-27,0.9798283938344241
2015-03-02,0.9723068980009305
2015-03-03,0.967513623054096
2015-03-04,0.974142803986885
2015-03-05,0.972423320170732
2015-03-06,0.9699992054946527
2015-03-09,0.9480934449764785
2015-03-10,0.9399580892795788
2015-03-11,0.9097384608172412
2015-03-12,0.9462961181205731
2015-03-13,0.9495517618861273
2015-03-16,0.9027029909675882
2015-03-17,0.8608968796604648
2015-03-18,0.870850333241755
2015-03-19,0.8682701012249862
2015-03-20,0.820114773940934
2015-03-23,0.8310688540026462
2015-03-24,0.8367750625937879
2015-03-25,0.8382757770500818
2015-03-26,0.8441438387505782
2015-03-27,0.8281437911147748
2015-03-30,0.8262420194747786
2015-03-31,0.7931620651852094
2015-04-01,0.8013165238939136
2015-04-02,0.8028020849781597
2015-04-07,0.7529204354520849
2015-04-08,0.7414405287984841
2015-04-09,0.7586492084671914
2015-04-10,0.764111586610742
2015-04-13,0.7661553556772639
2015-04-14,0.7640846236508744
2015-04-15,0.7789171248648372
2015-04-16,0.784199442512663
2015-04-17,0.8488645029368629
2015-04-20,0.9153565100267114
2015-04-21,0.9164325378756295
2015-04-22,0.9001491921924167
2015-04-23,0.9143100177164996
2015-04-24,0.9126626005186896
2015-04-27,0.9042674252068249
2015-04-28,0.9007695003319991
2015-04-29,0.9484055560887368
2015-04-30,1.0437357817938147
2015-05-04,1.0222611587257553
2015-05-05,1.0294415539810373
2015-05-06,1.067474093175011
2015-05-07,1.0629042738514785
2015-05-08,1.0444247048542066
2015-05-11,1.080953996963315
2015-05-12,1.08232440330382
2015-05-13,1.089680720060986
2015-05-14,1.1012908962270989
2015-05-15,1.1152923115104587
2015-05-18,1.1262073398384964
2015-05-19,1.139464852985028
2015-05-20,1.1553056462472115
2015-05-21,1.1564635534257046
2015-05-22,1.151104370414197
2015-05-26,1.1547824613276532
2015-05-27,1.1964684981184484
2015-05-28,1.219109776592789
2015-05-29,1.2218873053485484
2015-06-01,1.2535150737664909
2015-06-02,1.2537757748395362
2015-06-03,
2015-06-04,1.2587929806421259
2015-06-05,1.2598443377640154
2015-06-08,1.278320044919381
2015-06-09,1.2835009828023933
2015-06-10,1.2427968900907476
2015-06-11,1.2768850722612417
2015-06-12,1.2720167026706508
2015-06-15,1.2503355635018063
2015-06-16,1.257028945158084
2015-06-17,1.2665798116008884
2015-06-18,1.2981865666887349
2015-06-19,1.3110983665548546
2015-06-22,1.300952745787574
2015-06-23,1.3626684562432636
2015-06-24,1.3612805345487227
2015-06-25,1.3689477795779152
2015-06-26,1.3721465317425294
2015-06-29,1.3640265442669584
2015-06-30,1.4312482802827504
2015-07-01,1.4346846674819158
2015-07-02,1.4414065495262267
2015-07-03,1.4362432699270604
2015-07-06,1.4396775911080513
2015-07-07,1.439649788252771
2015-07-08,1.4148717089363956
2015-07-09,1.4033531443497724
2015-07-10,1.4202191414833432
2015-07-13,1.4620963831910792
2015-07-14,1.4676090044886714
2015-07-15,1.4439155543929518
2015-07-16,1.4380445861897706
2015-07-17,1.4523281176731322
2015-07-20,1.452584514054071
2015-07-21,1.439563249798757
2015-07-22,1.4643365102854806
2015-07-23,1.4477901348012119
2015-07-24,1.4455212209461799
2015-07-27,1.3617987858112703
2015-07-28,1.4234645013326317
2015-07-29,1.4231835921030043
2015-07-30,1.3420283387272673
2015-07-31,1.333756718340974
2015-08-03,1.3434497737145246
2015-08-04,1.3192996308503453
2015-08-05,1.2861094767952146
2015-08-06,1.261129323297038
2015-08-07,1.2634303641323936
2015-08-10,1.2474392899169557
2015-08-11,1.2409364087982682
2015-08-12,1.2577186209461195
2015-08-13,1.2742941240841017
2015-08-14,1.272836167214762
2015-08-17,1.277241002156581
2015-08-18,1.2716930213867523
2015-08-19,1.2622968687305212
2015-08-20,1.2651960618941136
2015-08-21,1.3006450108255843
2015-08-24,1.3164149444275277
2015-08-25,1.3884350150482778
2015-08-26,1.4826717490135366
2015-08-27,
2015-08-28,
2015-08-31,
2015-09-01,
2015-09-02,
2015-09-03,
2015-09-04,1.5778220035441115
2015-09-07,1.5946036946761113
2015-09-08,1.5877997916281452
2015-09-09,1.5889761222157053
2015-09-10,1.5871520838655242
2015-09-11,1.5841036472650427
2015-09-14,1.5855586420932843
2015-09-15,1.5460515902983507
2015-09-16,1.5347736534655647
2015-09-17,1.5167407828766766
2015-09-18,1.4988782304933206
2015-09-21,1.4908886496149565
2015-09-22,1.3940485565593899
2015-09-23,1.3956906400297342
2015-09-24,1.392687765185245
2015-09-25,1.3846635274759742
2015-09-28,1.4179114940480955
2015-09-29,1.413071836916826
2015-09-30,1.4076114531128217
2015-10-01,1.4274898156113929
2015-10-02,1.4046874852877875
2015-10-05,1.384964098834263
2015-10-06,1.4156873784891137
2015-10-07,1.415519701227598
2015-10-08,1.4051560688878135
2015-10-09,1.3903731451198316
2015-10-12,1.3913499630041508
2015-10-13,1.3795779764340383
2015-10-14,1.3228717172816862
2015-10-15,1.3305827072585457
2015-10-16,1.3301827810175255
2015-10-19,1.3466552309008466
2015-10-20,1.3196454835407538
2015-10-21,1.3069701189634675
2015-10-22,1.3398107873716116
2015-10-23,1.3939350556734256
2015-10-26,1.4213482568933804
2015-10-27,1.429721437235793
2015-10-28,1.4130133728889498
2015-10-29,1.4144911930225792
2015-10-30,1.383737014371199
2015-11-02,1.381505518685992
2015-11-03,1.3888392833177523
2015-11-04,1.366880326204058
2015-11-05,1.32293751003258
2015-11-06,1.300910606065774
2015-11-09,1.2916840216913135
2015-11-10,1.284656779450986
2015-11-11,1.2829647886514535
2015-11-12,1.2577440423010664
2015-11-13,1.2247997560175703
2015-11-16,1.2040956713261375
2015-11-17,1.1277582102038328
2015-11-18,1.0727779919147098
2015-11-19,1.0757158113956742
2015-11-20,1.0455928360509814
2015-11-23,1.043417927283906
2015-11-24,1.0349763616016165
2015-11-25,1.0278071339021628
2015-11-26,1.0331429738738334
2015-11-27,
2015-11-30,
2015-12-01,
2015-12-02,
2015-12-03,
2015-12-04,1.0230569930340427
2015-12-07,1.0223220352953122
2015-12-08,1.0184721849299034
2015-12-09,1.0376067365449106
2015-12-10,1.0406914820908981
2015-12-11,1.052305870675156
2015-12-14,1.0622188841049314
2015-12-15,1.093489963364386
2015-12-16,1.0865898572407091
2015-12-17,1.0831481305925204
2015-12-18,1.0996634329958936
2015-12-21,1.0756109065179564
2015-12-22,1.0594396927887544
2015-12-23,1.0735059431473915
2015-12-25,1.0806309878707272
2015-12-28,1.0820076229718618
2015-12-29,1.0954985339834438
2015-12-30,1.082425311235982
2016-01-04,1.090304695150706
2016-01-05,1.1903222017154433
2016-01-06,1.1775536975904002
2016-01-07,1.1686595864987717
2016-01-08,1.2062529741517842
2016-01-11,1.2397916861370049
2016-01-12,1.2452391142070531
2016-01-13,1.2298238473883345
2016-01-14,1.2197762389436568
2016-01-15,1.23599207728179
2016-01-18,1.2656305343824095
2016-01-19,1.2483822951452992
2016-01-20,1.2429433723044718
2016-01-21,1.231269879487203
2016-01-22,1.2405597644472806
2016-01-25,1.2768935803761399
2016-01-26,1.2653703059485577
2016-01-27,1.2431697995984432
2016-01-28,1.238077811660031
2016-01-29,1.235343770199702
2016-02-01,1.2563459444048304
2016-02-02,1.2683460837126979
2016-02-03,1.2758036857934814
2016-02-04,1.3002729815370566
2016-02-05,1.322782233658442
2016-02-08,1.325711679900667
2016-02-09,1.3684952969229651
2016-02-10,1.3719406504313618
2016-02-11,1.3580162853801026
2016-02-12,1.3661895851190946
2016-02-15,1.3435369937548198
2016-02-16,1.3596083793806142
2016-02-17,1.3489599883466536
2016-02-18,1.3262348302968063
2016-02-19,1.3206394189665502
2016-02-22,1.317828038921507
2016-02-23,1.3211981327305904
2016-02-24,1.3342226968028388
2016-02-25,1.325369669035744
2016-02-26,1.3253052135397632
2016-02-29,1.323699645733753
2016-03-01,1.3178854056540803
2016-03-02,
2016-03-03,
2016-03-04,1.305643479789719
2016-03-07,1.2725694209637144
2016-03-08,1.2771536073364866
2016-03-09,1.276267249515691
2016-03-10,1.2532619865472294
2016-03-11,1.2486672394445077
2016-03-14,1.2422872085938066
2016-03-15,1.2538742914679504
2016-03-16,1.2386648590645897
2016-03-17,1.2194614871513256
2016-03-18,1.215575175249605
2016-03-21,1.216216318950042
2016-03-22,1.182475863342844
2016-03-23,1.1780901584123833
2016-03-24,1.1773008738127575
2016-03-29,1.169885179482883
2016-03-30,1.164077918266925
2016-03-31,1.1143246017410484
2016-04-01,1.1267999726987792
2016-04-04,1.1317311413771507
2016-04-05,1.111523009572085
2016-04-06,1.1352644655202109
2016-04-07,1.1412314730270192
2016-04-08,1.1461013588701205
2016-04-11,1.1488144705672956
2016-04-12,1.140251702888272
2016-04-13,1.1210747371282905
2016-04-14,1.1667924344443925
2016-04-15,1.1627773022598074
2016-04-18,1.1329042932557332
2016-04-19,1.138408064965731
2016-04-20,1.1410484473639806
2016-04-21,1.13018515618907
2016-04-22,1.1777886052894135
2016-04-25,1.1882071468167248
2016-04-26,1.1844300388540492
2016-04-27,1.1768816582987844
2016-04-28,1.1630656419749397
2016-04-29,1.1546905986532472
2016-05-02,1.1675351589619631
2016-05-03,1.1688854565769842
2016-05-04,1.16973409029162
2016-05-05,1.1058277453177774
2016-05-06,1.108902858473654
2016-05-09,1.1143909402410814
2016-05-10,1.0824068215640856
2016-05-11,1.0797187023262962
2016-05-12,1.058383144777938
2016-05-13,1.0517531987834652
2016-05-17,1.0387260855389853
2016-05-18,1.0395195039907368
2016-05-19,1.0383904365007868
2016-05-20,0.996180940125744
2016-05-23,1.0053757254680684
2016-05-24,0.9831221178986922
2016-05-25,0.9964298681872641
2016-05-26,0.9893920080441543
2016-05-27,1.001728572835017
2016-05-30,0.9562961933107241
2016-05-31,0.9643109007007371
2016-06-01,
2016-06-02,
2016-06-03,
2016-06-06,0.9675923174663138
2016-06-07,0.9702666314181899
